time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
107200,2022-06-17 12:37:39,60.8898474687829,68.680687794303,525.262484,,,633.530204,21.32546,2.125093,914.37338884,1158.50725492,18,5,0,633.530204,525.262484,2.348787,914.37338884,0,-21.25093,0,90.1, 6, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,90.7,-90,88,,,,,,,0,32,633.530204,525.262484,14,Waypoint,
107300,2022-06-17 12:37:39,60.8898474454808,68.6806700614167,525.262484,,,633.530204,21.32546,2.125093,915.48231276,1161.65686132,18,5,0,633.530204,525.262484,2.348787,915.48231276,0,-21.25093,0,90.1, 6.8, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,90.7,-90,88,,,,,,,0,32,633.530204,525.262484,14,Waypoint,
107400,2022-06-17 12:37:39,60.8898474745398,68.6806538110965,525.262484,,,633.530204,21.32546,2.125093,916.48953064,1164.54071968,18,5,0,633.530204,525.262484,2.348787,916.48953064,0,-21.25093,0,90.1, 7.2, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,90.7,-90,88,,,,,,,0,32,633.530204,525.262484,14,Waypoint,
107500,2022-06-17 12:37:39,60.8898474471256,68.6806362030373,525.262484,,,633.530204,21.32546,2.125093,917.61157792,1167.6673602,18,5,0,633.530204,525.262484,2.348787,917.61157792,0,-21.25093,0,90, 7.4, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,90.7,-90,88,,,,,,,0,32,633.530204,525.262484,14,Waypoint,
107600,2022-06-17 12:37:39,60.8898474726209,68.6806183664576,525.262484,,,633.530204,21.32546,2.125093,918.74018688,1170.8333708,18,5,0,633.530204,525.262484,2.348787,918.74018688,0,-21.25093,0,90, 7.5, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,90.7,-89.9,88,,,,,,,0,32,633.530204,525.262484,14,Waypoint,
107700,2022-06-17 12:37:39,60.8898474484963,68.6806007068333,525.262484,,,633.530204,21.32546,2.125093,919.8819192,1173.966573,18,5,0,633.530204,525.262484,2.348787,919.8819192,0,-21.25093,0,90, 7.1, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,90.7,-90,88,,,,,,,0,32,633.530204,525.262484,14,Waypoint,
107800,2022-06-17 12:37:39,60.8898473278738,68.6805814771517,525.262484,,,633.530204,21.32546,2.125093,921.16800848,1177.3786466,18,5,0,633.530204,525.262484,2.348787,921.16800848,0,-21.25093,0,89.9, 6.3, -1.4,1,0,1024,1024,1024,1024,0,0,0,0,90.7,-89.9,88,,,,,,,0,32,633.530204,525.262484,14,Waypoint,
107900,2022-06-17 12:37:39,60.8898472957991,68.6805636590281,525.262484,,,633.530204,21.32546,2.125093,922.3425492,1180.54137636,18,5,0,633.530204,525.262484,2.348787,922.3425492,0,-21.25093,0,90, 5.6, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,90.7,-89.9,88,,,,,,,0,32,633.530204,525.262484,14,Waypoint,
108000,2022-06-17 12:37:39,60.8898472097185,68.6805460797098,525.590568,,,633.858288,21.32546,2.125093,923.53021328,1183.6614552,18,5,0,633.858288,525.590568,2.348787,923.53021328,0,-21.25093,0,89.9, 5.6, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,90.7,-90,88,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
108100,2022-06-17 12:37:40,60.8898471883354,68.6805283161099,525.590568,,,633.858288,21.32546,2.125093,924.71787736,1186.81434244,18,5,0,633.858288,525.590568,2.348787,924.71787736,0,-21.25093,0,89.9, 5.7, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,90.7,-89.9,88,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
108200,2022-06-17 12:37:40,60.8898471455692,68.6805106990338,525.590568,,,633.858288,21.32546,2.125093,925.90882228,1189.9442638,18,5,0,633.858288,525.590568,2.348787,925.90882228,0,-21.25093,0,89.8, 5.9, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,90.7,-90,88,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
108300,2022-06-17 12:37:40,60.8898471474881,68.6804929727692,525.590568,,,633.858288,21.32546,2.125093,927.10304804,1193.09058936,18,5,0,633.858288,525.590568,2.348787,927.10304804,0,-21.25093,0,89.8, 6, -1,0,0,1024,1024,1024,1024,0,0,0,0,90.7,-90,88,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
108400,2022-06-17 12:37:40,60.8898471080117,68.6804767748594,525.590568,,,633.858288,21.32546,2.125093,928.2152528,1195.9646052,18,5,0,633.858288,525.590568,2.348787,928.2152528,0,-21.25093,0,89.8, 6.4, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,90.7,-90,88,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
108500,2022-06-17 12:37:40,60.8898471211705,68.6804591931462,525.590568,,,633.858288,21.32546,2.125093,929.4127594,1199.08468404,18,5,0,633.858288,525.590568,2.348787,929.4127594,0,-21.25093,0,89.8, 7.1, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,90.7,-90,88,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
108600,2022-06-17 12:37:40,60.8898471817559,68.6804413219081,525.590568,,,633.858288,21.32546,2.125093,930.62338936,1202.25725632,18,5,0,633.858288,525.590568,2.348787,930.62338936,0,-21.25093,0,89.8, 7, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,90.6,-89.9,88,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
108700,2022-06-17 12:37:40,60.8898472091701,68.6804236807402,525.262484,,,633.530204,21.32546,2.125093,931.840581,1205.38717768,18,5,0,633.858288,525.590568,2.348787,931.840581,0,-21.25093,0,89.8, 6.7, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,90.6,-89.9,88,,,,,,,0,32,633.530204,525.262484,14,Waypoint,
108800,2022-06-17 12:37:40,60.8898472083477,68.6804045895514,525.262484,,,633.530204,21.32546,2.125093,933.17260204,1208.7762854,18,5,0,633.858288,525.590568,2.348787,933.17260204,0,-21.25093,0,89.8, 6.1, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,90.6,-89.9,88,,,,,,,0,32,633.530204,525.262484,14,Waypoint,
108900,2022-06-17 12:37:40,60.8898472363102,68.6803868103129,525.262484,,,633.530204,21.32546,2.125093,934.4160404,1211.93245348,18,5,0,633.858288,525.590568,2.348787,934.4160404,0,-21.25093,0,89.8, 5.7, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,90.6,-89.9,88,,,,,,,0,32,633.530204,525.262484,14,Waypoint,
109000,2022-06-17 12:37:40,60.8898473487085,68.6803690272705,525.262484,,,633.530204,21.32546,2.125093,935.64307456,1215.08862156,18,5,0,633.858288,525.590568,2.348787,935.64307456,0,-21.25093,0,89.8, 5.9, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,90.6,-90,88,,,,,,,0,32,633.530204,525.262484,14,Waypoint,
109100,2022-06-17 12:37:41,60.8898473796866,68.68035127945,525.262484,,,633.530204,21.32546,2.125093,936.89963628,1218.23822796,18,5,0,633.858288,525.590568,2.348787,936.89963628,0,-21.25093,0,89.9, 5.9, 0,0,0,1024,1024,1024,1024,0,0,0,0,90.6,-89.9,88,,,,,,,0,32,633.530204,525.262484,14,Waypoint,
109200,2022-06-17 12:37:41,60.8898473078613,68.6803334886588,525.262484,,,633.530204,21.32546,2.125093,938.20212976,1221.39767688,18,5,0,633.858288,525.590568,2.348787,938.20212976,0,-21.25093,0,89.9, 6, 0,0,0,1024,1024,1024,1024,0,0,0,0,90.6,-89.9,88,,,,,,,0,32,633.530204,525.262484,14,Waypoint,
109300,2022-06-17 12:37:41,60.8898473180046,68.6803157669027,525.262484,,,633.530204,21.32546,2.125093,939.4849382,1224.54400244,18,5,0,633.858288,525.590568,2.348787,939.4849382,0,-21.25093,0,89.9, 6.2, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,90.6,-90,88,,,,,,,0,32,633.530204,525.262484,14,Waypoint,
109400,2022-06-17 12:37:41,60.8898473961351,68.6802994257096,525.262484,,,633.530204,21.32546,2.125093,940.6496364,1227.444265,18,5,0,633.858288,525.590568,2.348787,940.6496364,0,-21.25093,0,89.9, 6.7, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,90.6,-90,88,,,,,,,0,32,633.530204,525.262484,14,Waypoint,
109500,2022-06-17 12:37:41,60.8898474029887,68.6802818313165,525.262484,,,633.530204,21.32546,2.125093,941.93900652,1230.56762468,18,5,0,633.858288,525.590568,2.348787,941.93900652,0,-21.25093,0,90, 7.3, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,90.6,-90,88,,,,,,,0,32,633.530204,525.262484,14,Waypoint,
109600,2022-06-17 12:37:41,60.889847347612,68.6802639803662,525.262484,,,633.530204,21.32546,2.125093,943.27758924,1233.73363528,18,5,0,633.858288,525.590568,2.348787,943.27758924,0,-21.25093,0,90, 7.3, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,90.6,-89.9,88,,,,,,,0,32,633.530204,525.262484,14,Waypoint,
109700,2022-06-17 12:37:41,60.889847347612,68.6802463180651,525.262484,,,633.530204,21.32546,2.125093,944.58992524,1236.87011832,18,5,0,633.858288,525.590568,2.348787,944.58992524,0,-21.25093,0,90, 7, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,90.6,-90,88,,,,,,,0,32,633.530204,525.262484,14,Waypoint,
109800,2022-06-17 12:37:41,60.8898473314376,68.6802272143374,525.262484,,,633.530204,21.32546,2.1474624,946.02693316,1240.26250688,18,5,0,633.858288,525.590568,2.348787,946.02693316,0,-21.474624,0,89.9, 6.1, -0.8,1,0,1024,1024,1024,1024,0,0,0,0,90.6,-89.9,88,,,,,,,0,32,633.530204,525.262484,14,Waypoint,
109900,2022-06-17 12:37:41,60.8898473371946,68.680209396073,525.262484,,,633.530204,21.32546,2.1474624,947.36879672,1243.42523664,18,5,0,633.858288,525.590568,2.348787,947.36879672,0,-21.474624,0,89.9, 5.6, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,90.6,-90,88,,,,,,,0,32,633.530204,525.262484,14,Waypoint,
110000,2022-06-17 12:37:41,60.8898475008574,68.6801916147212,525.262484,,,633.530204,21.32546,2.1474624,948.66144768,1246.58140472,18,5,0,633.858288,525.590568,2.348787,948.66144768,0,-21.474624,0,89.9, 5.5, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,90.6,-90,88,,,,,,,0,32,633.530204,525.262484,14,Waypoint,
110100,2022-06-17 12:37:42,60.8898475271751,68.6801738315378,525.590568,,,633.858288,21.32546,2.125093,950.01315376,1249.7375728,18,5,0,633.858288,525.590568,2.348787,950.01315376,0,-21.25093,0,89.8, 5.9, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,90.6,-89.9,88,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
110200,2022-06-17 12:37:42,60.8898473555621,68.680156080618,525.590568,,,633.858288,21.32546,2.125093,951.43047664,1252.8871792,18,5,0,633.858288,525.590568,2.348787,951.43047664,0,-21.25093,0,89.8, 5.8, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,90.6,-90,88,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
110300,2022-06-17 12:37:42,60.8898473654312,68.6801383092693,525.590568,,,633.858288,21.32546,2.125093,952.80186776,1256.04334728,18,5,0,633.858288,525.590568,2.348787,952.80186776,0,-21.25093,0,89.8, 5.8, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,90.6,-89.9,88,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
110400,2022-06-17 12:37:42,60.8898473572069,68.6801218519843,525.590568,,,633.858288,21.32546,2.125093,954.0846762,1258.96329488,18,5,0,633.858288,525.590568,2.348787,954.0846762,0,-21.25093,0,89.8, 6, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,90.6,-90,88,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
110500,2022-06-17 12:37:42,60.8898473632381,68.6801042099709,525.590568,,,633.858288,21.32546,2.125093,955.462629,1262.09649708,18,5,0,633.858288,525.590568,2.348787,955.462629,0,-21.25093,0,89.9, 6.4, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,90.5,-90,88,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
110600,2022-06-17 12:37:42,60.8898473470637,68.6800861682581,525.590568,,,633.858288,21.32546,2.125093,956.8897944,1265.29859692,18,5,0,633.858288,525.590568,2.348787,956.8897944,0,-21.25093,0,89.9, 6.7, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,90.5,-89.9,88,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
110700,2022-06-17 12:37:42,60.8898473415808,68.6800684932769,525.590568,,,633.858288,21.32546,2.125093,958.29071308,1268.43507996,18,5,0,633.858288,525.590568,2.348787,958.29071308,0,-21.25093,0,89.9, 6.7, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,90.5,-89.9,88,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
110800,2022-06-17 12:37:42,60.889847465219,68.6800492958586,525.590568,,,633.858288,21.32546,2.1474624,959.7769336,1271.84387272,18,5,0,633.858288,525.590568,2.348787,959.7769336,0,-21.474624,0,89.9, 6.2, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,90.5,-89.9,88,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
110900,2022-06-17 12:37:42,60.8898474717984,68.6800314766078,525.590568,,,633.858288,21.32546,2.125093,961.204099,1275.00660248,18,5,0,633.858288,525.590568,2.348787,961.204099,0,-21.25093,0,89.9, 5.5, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,90.5,-89.9,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
111000,2022-06-17 12:37:42,60.8898474539791,68.6800136793357,525.590568,,,633.858288,21.32546,2.125093,962.64438776,1278.16277056,18,5,0,633.858288,525.590568,2.348787,962.64438776,0,-21.25093,0,89.9, 5.5, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,90.5,-90,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
111100,2022-06-17 12:37:43,60.8898474605585,68.679995884036,525.590568,,,633.858288,21.32546,2.125093,964.08467652,1281.32221948,18,5,0,633.858288,525.590568,2.348787,964.08467652,0,-21.25093,0,89.9, 5.7, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,90.5,-89.9,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
111200,2022-06-17 12:37:43,60.8898474569947,68.6799782958418,525.590568,,,633.858288,21.32546,2.125093,965.52168444,1284.44557916,18,5,0,633.858288,525.590568,2.348787,965.52168444,0,-21.25093,0,89.9, 5.7, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,90.5,-89.9,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
111300,2022-06-17 12:37:43,60.8898474772812,68.6799605439357,525.590568,,,633.858288,21.32546,2.125093,966.96853488,1287.59518556,18,5,0,633.858288,525.590568,2.348787,966.96853488,0,-21.25093,0,89.8, 5.8, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,90.5,-90,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
111400,2022-06-17 12:37:43,60.8898474945521,68.6799442423321,525.590568,,,633.858288,21.32546,2.125093,968.3071176,1290.48888644,18,5,0,633.858288,525.590568,2.348787,968.3071176,0,-21.25093,0,89.8, 6.4, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,90.5,-90,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
111500,2022-06-17 12:37:43,60.8898475274492,68.6799266389221,525.590568,,,633.858288,21.32546,2.125093,969.75396804,1293.61224612,18,5,0,633.858288,525.590568,2.348787,969.75396804,0,-21.25093,0.223694,89.8, 7.1, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,90.5,-90,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
111600,2022-06-17 12:37:43,60.8898475203215,68.6799073969831,525.590568,,,633.858288,21.32546,2.125093,971.3582988,1297.02760056,18,5,0,633.858288,525.590568,2.348787,971.3582988,0,-21.25093,0.223694,89.8, 6.7, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,90.5,-90,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
111700,2022-06-17 12:37:43,60.8898475373183,68.6798896318336,525.590568,,,633.858288,21.32546,2.125093,972.84123848,1300.1804878,18,5,0,633.858288,525.590568,2.348787,972.84123848,0,-21.25093,0.223694,89.7, 6, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,90.5,-90,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
111800,2022-06-17 12:37:43,60.8898476266887,68.6798720047544,525.590568,,,633.858288,21.32546,2.125093,974.29793144,1303.31040916,18,5,0,633.858288,525.590568,2.348787,974.29793144,0,-21.25093,0.223694,89.8, 6, 0,1,0,1024,1024,1024,1024,0,0,0,0,90.5,-90,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
111900,2022-06-17 12:37:43,60.8898476431372,68.6798542559477,525.590568,,,633.858288,21.32546,2.125093,975.79727532,1306.46001556,18,5,0,633.858288,525.590568,2.348787,975.79727532,0,-21.25093,0.223694,89.8, 6.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,90.5,-89.9,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
112000,2022-06-17 12:37:43,60.889847567474,68.6798367987797,525.590568,,,633.858288,21.32546,2.125093,977.30646172,1309.56040936,18,5,0,633.858288,525.590568,2.348787,977.30646172,0,-21.25093,0,89.8, 6.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,90.5,-90,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
112100,2022-06-17 12:37:44,60.8898475726827,68.6798190888582,525.590568,,,633.858288,21.32546,2.125093,978.81892896,1312.70345408,18,5,0,633.858288,525.590568,2.348787,978.81892896,0,-21.25093,0,89.8, 6.4, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,90.5,-89.9,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
112200,2022-06-17 12:37:44,60.8898475452685,68.6798016257728,525.590568,,,633.858288,21.32546,2.125093,980.3313962,1315.80384788,18,5,0,633.858288,525.590568,2.348787,980.3313962,0,-21.25093,0,89.8, 6.5, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,90.5,-89.9,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
112300,2022-06-17 12:37:44,60.8898475507513,68.6797839544546,525.590568,,,633.858288,21.32546,2.125093,981.85370596,1318.94033092,18,5,0,633.858288,525.590568,2.348787,981.85370596,0,-21.25093,0,89.8, 6.7, 0,0,0,1024,1024,1024,1024,0,0,0,0,90.5,-90,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
112400,2022-06-17 12:37:44,60.8898475408822,68.6797662834184,525.590568,,,633.858288,21.32546,2.125093,983.39241992,1322.07681396,18,5,0,633.858288,525.590568,2.348787,983.39241992,0,-21.25093,0,89.8, 6.8, 0,0,0,1024,1024,1024,1024,0,0,0,0,90.5,-89.9,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
112500,2022-06-17 12:37:44,60.8898475364959,68.6797486290068,525.590568,,,633.858288,21.32546,2.125093,984.93441472,1325.21001616,18,5,0,633.858288,525.590568,2.348787,984.93441472,0,-21.25093,0.223694,89.8, 7.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,90.4,-90,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
112600,2022-06-17 12:37:44,60.889847519225,68.6797309252845,525.590568,,,633.858288,21.32546,2.125093,986.49281372,1328.35306088,18,5,0,633.858288,525.590568,2.348787,986.49281372,0,-21.25093,0.223694,89.8, 7, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,90.4,-89.9,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
112700,2022-06-17 12:37:44,60.8898474945522,68.6797132691824,525.590568,,,633.858288,21.32546,2.125093,988.0577744,1331.48626308,18,5,0,633.858288,525.590568,2.348787,988.0577744,0,-21.25093,0,89.9, 6.9, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,90.4,-89.9,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
112800,2022-06-17 12:37:44,60.8898474660414,68.6796958091966,525.590568,,,633.858288,21.32546,2.125093,989.61289256,1334.58665688,18,5,0,633.858288,525.590568,2.348787,989.61289256,0,-21.25093,0,89.8, 7.1, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,90.4,-89.9,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
112900,2022-06-17 12:37:44,60.8898474331444,68.679678170001,525.918652,,,634.186372,21.32546,2.125093,991.1909766,1337.71657824,18,5,0,634.186372,525.918652,2.348787,991.1909766,0,-21.25093,0,89.9, 7.2, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,90.4,-89.9,87,,,,,,,0,32,634.186372,525.918652,14,Waypoint,
113000,2022-06-17 12:37:44,60.889847297444,68.6796604972741,525.918652,,,634.186372,21.32546,2.125093,992.8149924,1340.85306128,18,5,0,634.186372,525.918652,2.348787,992.8149924,0,-21.25093,0.223694,89.9, 7.3, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,90.4,-90,87,,,,,,,0,32,634.186372,525.918652,14,Waypoint,
113100,2022-06-17 12:37:45,60.8898472574192,68.6796428484981,525.918652,,,634.186372,21.32546,2.125093,994.40948064,1343.98626348,18,5,0,634.186372,525.918652,2.348787,994.40948064,0,-21.25093,0.223694,89.8, 7.2, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,90.4,-89.9,87,,,,,,,0,32,634.186372,525.918652,14,Waypoint,
113200,2022-06-17 12:37:45,60.8898471897061,68.6796251704175,525.590568,,,633.858288,21.32546,2.125093,996.02693476,1347.12274652,18,5,0,634.186372,525.918652,2.348787,996.02693476,0,-21.25093,0.223694,89.8, 7, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,90.4,-89.9,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
113300,2022-06-17 12:37:45,60.8898471548901,68.679607504735,525.918652,,,634.186372,21.32546,2.125093,997.6378272,1350.25922956,18,5,0,634.186372,525.918652,2.348787,997.6378272,0,-21.25093,0,89.8, 7, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,90.4,-90,87,,,,,,,0,32,634.186372,525.918652,14,Waypoint,
113400,2022-06-17 12:37:45,60.8898471022547,68.6795885068142,525.918652,,,634.186372,21.32546,2.125093,999.38323408,1353.63193308,18,5,0,634.186372,525.918652,2.348787,999.38323408,0,-21.25093,0,89.8, 6.7, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,90.4,-89.9,87,,,,,,,0,32,634.186372,525.918652,14,Waypoint,
113500,2022-06-17 12:37:45,60.8898470715508,68.6795707199678,525.918652,,,634.186372,21.32546,2.125093,1001.02037324,1356.78810116,18,5,0,634.186372,525.918652,2.348787,1001.02037324,0,-21.25093,0.223694,89.8, 6.5, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,90.4,-90,87,,,,,,,0,32,634.186372,525.918652,14,Waypoint,
113600,2022-06-17 12:37:45,60.8898470197379,68.6795556254939,525.590568,,,633.858288,21.32546,2.125093,1002.42457276,1359.46854744,18,5,0,634.186372,525.918652,2.348787,1002.42457276,0,-21.25093,0.223694,89.8, 6.9, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,90.4,-90,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
113700,2022-06-17 12:37:45,60.889846994791,68.6795380916827,525.590568,,,633.858288,21.32546,2.125093,1004.04858856,1362.57878376,18,5,0,634.186372,525.918652,2.348787,1004.04858856,0,-21.25093,0.223694,89.8, 8, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,90.4,-90,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
113800,2022-06-17 12:37:45,60.8898469213209,68.6795186820869,525.590568,,,633.858288,21.32546,2.1474624,1005.86945476,1366.02366576,18,5,0,634.186372,525.918652,2.348787,1005.86945476,0,-21.474624,0.223694,89.8, 7.3, -1.1,1,0,1024,1024,1024,1024,0,0,0,0,90.4,-89.9,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
113900,2022-06-17 12:37:45,60.8898468955515,68.6795009468056,525.590568,,,633.858288,21.32546,2.1474624,1007.5295598,1369.17327216,18,5,0,634.186372,525.918652,2.348787,1007.5295598,0,-21.474624,0.223694,89.9, 6.5, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,90.4,-89.9,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
114000,2022-06-17 12:37:45,60.8898468324988,68.6794830418951,525.590568,,,633.858288,21.32546,2.1474624,1009.22247324,1372.35240612,18,5,0,634.186372,525.918652,2.348787,1009.22247324,0,-21.474624,0,89.8, 6.4, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,90.4,-90,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
114100,2022-06-17 12:37:46,60.889846817421,68.6794653043595,525.590568,,,633.858288,21.32546,2.1474624,1010.8924208,1375.49873168,18,5,0,634.186372,525.918652,2.348787,1010.8924208,0,-21.474624,0,89.8, 6.5, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,90.4,-89.9,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
114200,2022-06-17 12:37:46,60.8898468982929,68.6794472148855,525.590568,,,633.858288,21.32546,2.1474624,1012.57221088,1378.71067404,18,5,0,634.186372,525.918652,2.348787,1012.57221088,0,-21.474624,0,89.9, 6.5, -1,0,0,1024,1024,1024,1024,0,0,0,0,90.4,-89.9,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
114300,2022-06-17 12:37:46,60.8898468928101,68.6794294452274,525.590568,,,633.858288,21.32546,2.1474624,1014.2552818,1381.86356128,18,5,0,634.186372,525.918652,2.348787,1014.2552818,0,-21.474624,0,89.9, 6.3, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,90.4,-90,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
114400,2022-06-17 12:37:46,60.8898467705427,68.6794119122615,525.590568,,,633.858288,21.32546,2.1474624,1015.9613186,1384.97707844,18,5,0,634.186372,525.918652,2.348787,1015.9613186,0,-21.474624,0,89.8, 6.7, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,90.4,-89.9,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
114500,2022-06-17 12:37:46,60.8898467475147,68.679394164582,525.590568,,,633.858288,21.32546,2.1474624,1017.66079372,1388.12668484,18,5,0,634.186372,525.918652,2.348787,1017.66079372,0,-21.474624,0.223694,89.8, 6.8, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,90.4,-90,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
114600,2022-06-17 12:37:46,60.8898466222318,68.6793775817659,525.590568,,,633.858288,21.32546,2.1474624,1019.28809036,1391.06959832,18,5,0,634.186372,525.918652,2.348787,1019.28809036,0,-21.474624,0.223694,89.7, 7, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,90.4,-89.9,87,,,,,,,0,32,633.858288,525.590568,14,Waypoint,
